,date,user,conversation,replies number,likes number,rewteets number,cleaned_data,token_data,polarity,bert_sentiment,vader_sentiment
0,2023-02-05 23:49:51+00:00,saschasegan,"@TaylorLorenz I grew up under gogo 80s and 90s, Reagan Clinton capitalism but there wasn't a sense of personal brand the way there is today until MySpace.",1,2,0,taylorlorenz i grew gogo s s reagan clinton capitalism but wasnt sense personal brand way today myspace,taylorlorenz i grew gogo s s reagan clinton capitalism but wasnt sense personal brand way today myspace,"('Neutral', 0.0)","{'Negative': 0.33526707, 'Neutral': 0.59845924, 'Positive': 0.066273704}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-05 23:07:53+00:00,TaylorLorenz,"Not “online culture” babe, capitalism https://t.co/LpCzuIbCnI https://t.co/zbgcUTl9sV",1,184,22,not “online culture” babe capitalism httpstcolpczuibcni httpstcozbgcutlsv,not “online culture” babe capitalism httpstcolpczuibcni httpstcozbgcutlsv,"('Neutral', 0.0)","{'Negative': 0.63572663, 'Neutral': 0.33314836, 'Positive': 0.031125015}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-05 23:07:17+00:00,wwkdeux,@TaylorLorenz LEO. IT’S HALF YOUR AGE PLUS SEVEN. THAT’S THE MINIMUM.,0,7,0,taylorlorenz leo it’s half your age plus seven that’s the minimum,taylorlorenz leo it’s half your age plus seven that’s the minimum,"('Negative', -0.16666666666666666)","{'Negative': 0.14436968, 'Neutral': 0.7277453, 'Positive': 0.127885}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-05 23:06:30+00:00,ProfJeffJarviss,@TaylorLorenz good lord,0,2,0,taylorlorenz good lord,taylorlorenz good lord,"('Positive', 0.7)","{'Negative': 0.20825906, 'Neutral': 0.6602687, 'Positive': 0.13147219}","{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}"
0,2023-02-05 23:05:41+00:00,spinart7,@TaylorLorenz he needs to be on a list.,0,4,0,taylorlorenz needs list,taylorlorenz needs list,"('Neutral', 0.0)","{'Negative': 0.036659192, 'Neutral': 0.78630406, 'Positive': 0.17703673}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-05 22:41:30+00:00,devahaz,@TaylorLorenz Or just go to a non-tech party,0,7,0,taylorlorenz or go nontech party,taylorlorenz or go nontech party,"('Neutral', 0.0)","{'Negative': 0.16155563, 'Neutral': 0.7799686, 'Positive': 0.058475725}","{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}"
0,2023-02-05 19:21:38+00:00,chaykak,@TaylorLorenz @mims we love the new twitter,0,0,0,taylorlorenz mims love new twitter,taylorlorenz mims love new twitter,"('Positive', 0.3181818181818182)","{'Negative': 0.0011089575, 'Neutral': 0.014580759, 'Positive': 0.98431027}","{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}"
0,2023-02-05 18:30:40+00:00,ericpreven,@TaylorLorenz I thought off the grid was not bringing a phone on a long walk in Malibu 😉,0,0,0,taylorlorenz i thought off grid not bringing phone long walk malibu 😉,taylorlorenz i thought off grid not bringing phone long walk malibu 😉,"('Negative', -0.05)","{'Negative': 0.27306393, 'Neutral': 0.5889729, 'Positive': 0.13796309}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-05 17:40:12+00:00,jenntakahashi,@TaylorLorenz lmao i need to move so bad,0,7,1,taylorlorenz lmao need move bad,taylorlorenz lmao need move bad,"('Negative', -0.04999999999999993)","{'Negative': 0.62210375, 'Neutral': 0.31842035, 'Positive': 0.059475955}","{'neg': 0.337, 'neu': 0.288, 'pos': 0.375, 'compound': 0.1027}"
0,2023-02-05 17:36:59+00:00,theTomMullen,@TaylorLorenz Yeah. I am only posting to this platform updates on my not for profit homestead. I have only been using IG and TT.,0,0,0,taylorlorenz yeah i posting platform updates not profit homestead i using ig tt,taylorlorenz yeah i posting platform updates not profit homestead i using ig tt,"('Neutral', 0.0)","{'Negative': 0.0980168, 'Neutral': 0.78611463, 'Positive': 0.115868546}","{'neg': 0.177, 'neu': 0.661, 'pos': 0.162, 'compound': -0.0531}"
0,2023-02-05 17:03:11+00:00,allegedlyangelo,@TaylorLorenz I honestly wish this life for her.,0,1,0,taylorlorenz i honestly wish life her,taylorlorenz i honestly wish life her,"('Positive', 0.6)","{'Negative': 0.019536495, 'Neutral': 0.24311009, 'Positive': 0.7373534}","{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.6908}"
0,2023-02-05 17:02:14+00:00,EclecticRadical,@TaylorLorenz I don’t do Insta much.,0,0,0,taylorlorenz i don’t insta much,taylorlorenz i don’t insta much,"('Positive', 0.2)","{'Negative': 0.43469405, 'Neutral': 0.5329967, 'Positive': 0.032309297}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-05 17:01:46+00:00,eekymom,@TaylorLorenz I can’t do IG anymore,0,2,0,taylorlorenz i can’t ig anymore,taylorlorenz i can’t ig anymore,"('Neutral', 0.0)","{'Negative': 0.81008214, 'Neutral': 0.17388263, 'Positive': 0.016035242}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-05 16:56:20+00:00,jbienkahn,@TaylorLorenz Or just go to the westside of the city. No one in the Sunset or Richmond have ever uttered that name…,0,2,0,taylorlorenz or go westside city no one sunset richmond ever uttered name…,taylorlorenz or go westside city no one sunset richmond ever uttered name…,"('Neutral', 0.0)","{'Negative': 0.269502, 'Neutral': 0.6730559, 'Positive': 0.057442017}","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
0,2023-02-05 16:54:51+00:00,LB1966,"@TaylorLorenz notice how this hypocrite of epic proportions won’t allow comments unless she deems you a supporter of her psychotic points of view. Don’t worry tay tay they won’t remove you from Twitter, now that it is run by a sane person. We love watching nuts like you.",0,0,0,taylorlorenz notice hypocrite epic proportions won’t allow comments unless deems supporter psychotic points view don’t worry tay tay won’t remove twitter run sane person we love watching nuts like you,taylorlorenz notice hypocrite epic proportions won’t allow comments unless deems supporter psychotic points view don’t worry tay tay won’t remove twitter run sane person we love watching nuts like you,"('Positive', 0.033333333333333326)","{'Negative': 0.7270169, 'Neutral': 0.2343301, 'Positive': 0.03865295}","{'neg': 0.13, 'neu': 0.602, 'pos': 0.268, 'compound': 0.6705}"
0,2023-02-05 14:32:51+00:00,Beetlemuncher1,@TaylorLorenz @Angry_Staffer @loscharlos Ok doc Lorenz. Now can I have my colonoscopy. Thanks,0,1,0,taylorlorenz angrystaffer loscharlos ok doc lorenz now i colonoscopy thanks,taylorlorenz angrystaffer loscharlos ok doc lorenz now i colonoscopy thanks,"('Positive', 0.35)","{'Negative': 0.4198324, 'Neutral': 0.4675086, 'Positive': 0.11265892}","{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.6249}"
0,2023-02-05 14:27:44+00:00,Beetlemuncher1,@TaylorLorenz are you a dude?,0,0,0,taylorlorenz dude,taylorlorenz dude,"('Neutral', 0.0)","{'Negative': 0.12228847, 'Neutral': 0.8475402, 'Positive': 0.03017128}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-05 11:26:52+00:00,CureCFS,@TaylorLorenz @farid__jalali @oneunderscore__ I'm thinking that's what our leaders want.,0,0,0,taylorlorenz faridjalali oneunderscore im thinking thats leaders want,taylorlorenz faridjalali oneunderscore im thinking thats leaders want,"('Neutral', 0.0)","{'Negative': 0.027226847, 'Neutral': 0.57849187, 'Positive': 0.3942812}","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}"
0,2023-02-05 03:19:51+00:00,garrett_amini,@TaylorLorenz https://t.co/jMDTbUdinO! I miss mine.,1,0,0,taylorlorenz httpstcojmdtbudino i miss mine,taylorlorenz httpstcojmdtbudino i miss mine,"('Neutral', 0.0)","{'Negative': 0.44136453, 'Neutral': 0.4829381, 'Positive': 0.07569742}","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.1531}"
0,2023-02-05 00:30:36+00:00,kylewaring,"@TaylorLorenz A mr @Chad_Hurley quoted in YouTube mobile launch

https://t.co/I0e2kdpb46

Amazing how far it’s come, mobile probably leading a significant % of this $8b / quarter rev.  I wonder if the acquisition was worth it for google 😶‍🌫️ https://t.co/WISaVBvwXs",0,0,0,taylorlorenz a mr chadhurley quoted youtube mobile launch httpstcoiekdpb amazing far it’s come mobile probably leading significant  b  quarter rev i wonder acquisition worth google 😶‍🌫️ httpstcowisavbvwxs,taylorlorenz a mr chadhurley quoted youtube mobile launch httpstcoiekdpb amazing far it’s come mobile probably leading significant  b  quarter rev i wonder acquisition worth google 😶‍🌫️ httpstcowisavbvwxs,"('Positive', 0.34375000000000006)","{'Negative': 0.013073968, 'Neutral': 0.1799171, 'Positive': 0.807009}","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.7579}"
0,2023-02-05 00:14:28+00:00,tomaxwell,@TaylorLorenz why the MySpace music player can’t be beaten 😍,1,5,0,taylorlorenz myspace music player can’t beaten 😍,taylorlorenz myspace music player can’t beaten 😍,"('Neutral', 0.0)","{'Negative': 0.016179468, 'Neutral': 0.15269509, 'Positive': 0.83112544}","{'neg': 0.359, 'neu': 0.641, 'pos': 0.0, 'compound': -0.4215}"
0,2023-02-04 16:54:24+00:00,clancynewyork,"@TaylorLorenz @ubiquity75 Wherein you can interact with a ""moderation workstation"" and pretend to moderate TikTok. Ah, the sim life.",2,3,0,taylorlorenz ubiquity wherein interact moderation workstation pretend moderate tiktok ah sim life,taylorlorenz ubiquity wherein interact moderation workstation pretend moderate tiktok ah sim life,"('Neutral', 0.0)","{'Negative': 0.13873534, 'Neutral': 0.57263404, 'Positive': 0.28863057}","{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}"
0,2023-02-04 16:11:35+00:00,CounsellingSam,@TaylorLorenz this,0,0,0,taylorlorenz,taylorlorenz,"('Neutral', 0.0)","{'Negative': 0.06985145, 'Neutral': 0.8202024, 'Positive': 0.10994608}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-04 14:23:56+00:00,ianhillmedia,"@TaylorLorenz TikTok’s lobbying and PR strategy fascinates me. I know they’re targeting lawmakers as well, but the amount of effort they put into off-platform efforts to win users’ hearts and minds is interesting. Rally user opinion so those users influence lawmakers.",0,1,0,taylorlorenz tiktok’s lobbying pr strategy fascinates me i know they’re targeting lawmakers well but amount effort put offplatform efforts win users’ hearts minds interesting rally user opinion users influence lawmakers,taylorlorenz tiktok’s lobbying pr strategy fascinates me i know they’re targeting lawmakers well but amount effort put offplatform efforts win users’ hearts minds interesting rally user opinion users influence lawmakers,"('Positive', 0.65)","{'Negative': 0.0062161484, 'Neutral': 0.115259774, 'Positive': 0.87852407}","{'neg': 0.031, 'neu': 0.641, 'pos': 0.328, 'compound': 0.9032}"
0,2023-02-04 14:08:54+00:00,jax2dmax1,@TaylorLorenz  is my post being seen? https://t.co/QexEo4JrPx,0,1,0,taylorlorenz post seen httpstcoqexeojrpx,taylorlorenz post seen httpstcoqexeojrpx,"('Neutral', 0.0)","{'Negative': 0.09690073, 'Neutral': 0.8600886, 'Positive': 0.043010723}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-04 05:59:12+00:00,m3ssym0nday_,@TaylorLorenz @DKThomp me when people compare pop artists to rap artists,0,1,0,taylorlorenz dkthomp people compare pop artists rap artists,taylorlorenz dkthomp people compare pop artists rap artists,"('Neutral', 0.0)","{'Negative': 0.381731, 'Neutral': 0.57361853, 'Positive': 0.044650435}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-04 05:30:26+00:00,LizHighleyman,"@TaylorLorenz The same thing when people report that immune responses last ""up to a year."" That doesn't mean ""a year at most"" -- that's as long as they've observed so far.",0,1,0,taylorlorenz the thing people report immune responses last up year that doesnt mean a year most  thats long theyve observed far,taylorlorenz the thing people report immune responses last up year that doesnt mean a year most  thats long theyve observed far,"('Positive', 0.0475)","{'Negative': 0.32840845, 'Neutral': 0.59321254, 'Positive': 0.07837903}","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.296}"
0,2023-02-04 04:08:13+00:00,jd4ua1,"@TaylorLorenz @kieranpressreyn What is the garbage “journalism” you claim to write, Taylor. Victim journalism?",0,5,0,taylorlorenz kieranpressreyn what garbage “journalism” claim write taylor victim journalism,taylorlorenz kieranpressreyn what garbage “journalism” claim write taylor victim journalism,"('Negative', -0.07500000000000001)","{'Negative': 0.81815004, 'Neutral': 0.17008092, 'Positive': 0.01176894}","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
0,2023-02-04 03:34:00+00:00,Panchit56213062,"@TaylorLorenz @ibogost Tay Tay, DC misses you",0,1,0,taylorlorenz ibogost tay tay dc misses,taylorlorenz ibogost tay tay dc misses,"('Neutral', 0.0)","{'Negative': 0.11519381, 'Neutral': 0.7416227, 'Positive': 0.14318345}","{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.2263}"
0,2023-02-04 02:35:53+00:00,ibogost,@TaylorLorenz Don’t look.,2,4,0,taylorlorenz don’t look,taylorlorenz don’t look,"('Neutral', 0.0)","{'Negative': 0.32204273, 'Neutral': 0.62794864, 'Positive': 0.050008643}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-04 01:40:00+00:00,Greg72213903,@TaylorLorenz @AdrienneLaF What a shame. Most of wish you would leave them closed all the time.,1,0,0,taylorlorenz adriennelaf what shame most wish would leave closed time,taylorlorenz adriennelaf what shame most wish would leave closed time,"('Positive', 0.2)","{'Negative': 0.7810697, 'Neutral': 0.19985859, 'Positive': 0.019071722}","{'neg': 0.314, 'neu': 0.481, 'pos': 0.206, 'compound': -0.1458}"
0,2023-02-04 01:03:19+00:00,Annatated,@TaylorLorenz Okay but all I see is that everyone is masked. What 👑 organized this safe media tour? 🥰,0,4,0,taylorlorenz okay but i see everyone masked what 👑 organized safe media tour 🥰,taylorlorenz okay but i see everyone masked what 👑 organized safe media tour 🥰,"('Positive', 0.5)","{'Negative': 0.07312929, 'Neutral': 0.49879798, 'Positive': 0.42807278}","{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.6486}"
0,2023-02-04 00:10:58+00:00,alisontaylor06,@TaylorLorenz will join @jackantonoff at the Recording Academy / GRAMMYs this Sunday. https://t.co/jwFJauPjiK,0,0,0,taylorlorenz join jackantonoff recording academy  grammys sunday httpstcojwfjaupjik,taylorlorenz join jackantonoff recording academy  grammys sunday httpstcojwfjaupjik,"('Neutral', 0.0)","{'Negative': 0.005105415, 'Neutral': 0.82333285, 'Positive': 0.17156173}","{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
0,2023-02-03 23:23:49+00:00,Newyorkist,@TaylorLorenz https://t.co/qr9g8qQEfz,0,0,0,taylorlorenz httpstcoqrgqqefz,taylorlorenz httpstcoqrgqqefz,"('Neutral', 0.0)","{'Negative': 0.08360758, 'Neutral': 0.8732038, 'Positive': 0.043188605}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-03 22:58:57+00:00,Pronounhack,"@TaylorLorenz , #TayTay",0,0,0,taylorlorenz  taytay,taylorlorenz  taytay,"('Neutral', 0.0)","{'Negative': 0.04195417, 'Neutral': 0.8915426, 'Positive': 0.06650319}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-03 22:58:03+00:00,iggdawg,"@TaylorLorenz Crypto dudes love their ""pay to earn"" schemes.",0,1,0,taylorlorenz crypto dudes love pay earn schemes,taylorlorenz crypto dudes love pay earn schemes,"('Positive', 0.5)","{'Negative': 0.03332023, 'Neutral': 0.29592317, 'Positive': 0.6707566}","{'neg': 0.132, 'neu': 0.472, 'pos': 0.396, 'compound': 0.5859}"
0,2023-02-03 22:11:53+00:00,klumpshtein,@TaylorLorenz The best thing is clearly that jacket.  Taylor that's 🔥,0,1,0,taylorlorenz the best thing clearly jacket taylor thats 🔥,taylorlorenz the best thing clearly jacket taylor thats 🔥,"('Positive', 0.55)","{'Negative': 0.0017626924, 'Neutral': 0.023999859, 'Positive': 0.97423744}","{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.7845}"
0,2023-02-03 22:08:41+00:00,atRachelGilmore,@TaylorLorenz Noooooo! Ack. Thanks either way!!,0,1,0,taylorlorenz noooooo ack thanks either way,taylorlorenz noooooo ack thanks either way,"('Positive', 0.2)","{'Negative': 0.008452243, 'Neutral': 0.13921884, 'Positive': 0.85232896}","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
0,2023-02-03 22:04:43+00:00,atRachelGilmore,@TaylorLorenz This is really interesting but I also NEED to know -- where did you get your jacket?????,1,6,0,taylorlorenz this really interesting but i also need know  get jacket,taylorlorenz this really interesting but i also need know  get jacket,"('Positive', 0.5)","{'Negative': 0.0038644355, 'Neutral': 0.0586995, 'Positive': 0.93743604}","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.2492}"
